Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number,Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code,Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2025-04-08 07:06:03,6289.81,Alice Johnson,378282246310005,Merchant A,5977,15005,USD,Visa,02/27,284,400,TXN214619,0,10,Online,8.8.8.8,Windows Phone,user789,Online shopping
2025-09-24 07:14:09,36889.57,Bob Brown,6011111111111117,Lowes,5541,50005,GBP,Diners Club,03/28,442,200,TXN966614,0,17,ATM,1.1.1.1,iPad,user101,Bill payment
2025-11-21 18:28:54,16706.54,John Doe,4111111111111111,Walgreens,4111,13003,GBP,Visa,12/25,994,400,TXN208499,1,34,Online,192.168.1.1,Chrome OS,user123,High-value transaction
2025-07-31 13:47:28,10360.89,John Doe,4111111111111111,Merchant E,5999,12002,CNY,Amex,12/25,994,404,TXN947252,1,15,EFT,1.1.1.1,MacOS,user123,High-value transaction
2025-06-30 04:02:26,19339.96,Jane Smith,5555555555554444,Walmart,5814,100010,CNY,MasterCard,01/26,289,200,TXN677007,0,46,Online,208.67.220.220,Linux,user456,High-value transaction
2025-09-28 04:29:01,32227.89,Clark Kent,4222200027927082,Lowes,5541,14004,CNY,JCB,06/31,927,200,TXN133411,1,23,Mobile,208.67.220.220,iPhone,guest,High-value transaction
2025-12-15 08:30:06,21720.35,Bruce Wayne,5500000000000004,Walmart,5722,40004,INR,Visa Electron,07/32,760,400,TXN504701,0,36,EFT,208.67.220.220,Windows,testuser,High-value transaction
2025-10-26 13:52:46,4488.68,Tony Stark,5555555555555555,Amazon,5814,70007,INR,Visa,08/33,988,404,TXN513612,0,45,ATM,208.67.222.222,Linux,user1234,Bill payment
2025-01-01 01:39:31,22726.9,Wanda Maximoff,3566002020360507,Merchant E,5599,50005,GBP,Interac,01/38,724,404,TXN732083,0,28,Mobile,208.67.220.220,MacOS,user1516,Routine transaction
2025-06-03 16:13:48,28697.17,Wanda Maximoff,3566002020360507,Merchant B,5967,10001,GBP,Interac,01/38,724,202,TXN213438,1,22,POS,210.2.4.8,Chrome OS,user1516,In-store purchase
2025-10-04 02:26:43,16228.59,Charlie Davis,371449635398431,Best Buy,5999,15005,EUR,Interac,04/29,414,400,TXN624653,0,45,Online,192.168.1.1,MacOS,user202,Bill payment
2025-06-19 02:24:59,27883.76,Jane Smith,5555555555554444,Walmart,5541,10001,NZD,Interac,01/26,289,400,TXN492368,0,24,Mobile,10.0.0.1,BlackBerry,user456,International transaction
2025-02-13 12:38:07,26319.15,Stephen Strange,3566002020360505,Walgreens,5411,70007,CAD,Maestro,11/36,280,404,TXN544141,0,36,Online,8.8.8.8,iPhone,user1112,Suspicious activity
2025-01-12 02:40:23,18819.65,Scott Lang,3566002020360508,CVS,5599,90009,GBP,JCB,02/39,214,404,TXN717761,0,28,POS,208.67.220.220,Chrome OS,user1718,Routine transaction
2025-09-05 04:54:51,32600.85,Stephen Strange,3566002020360505,CVS,5722,14004,NZD,JCB,11/36,280,202,TXN668401,0,47,ATM,208.67.220.220,Chrome OS,user1112,Routine transaction
2025-04-09 05:19:20,31798.86,Scott Lang,3566002020360508,Costco,5599,80008,CAD,Maestro,02/39,214,404,TXN439287,1,32,EFT,8.8.4.4,Windows Phone,user1718,Subscription payment
2025-05-19 01:05:55,8924.71,John Doe,4111111111111111,Target,5813,30003,JPY,Visa Electron,12/25,994,202,TXN684980,1,34,ATM,210.2.4.8,Android,user123,High-value transaction
2025-05-03 06:00:40,8784.85,Alice Johnson,378282246310005,Home Depot,7011,13003,AUD,Interac,02/27,284,400,TXN316880,0,12,POS,172.16.0.1,Windows,user789,High-value transaction
2025-05-26 13:31:07,2158.65,Clark Kent,4222200027927082,Merchant D,5411,80008,USD,MasterCard,06/31,927,400,TXN931854,0,46,Mobile,172.16.0.1,Linux,guest,ATM withdrawal
2025-02-23 06:42:05,35557.57,Tony Stark,5555555555555555,Merchant D,5704,50005,CHF,Maestro,08/33,988,400,TXN458068,0,41,Mobile,172.16.0.1,Fire OS,user1234,ATM withdrawal
2025-04-12 21:00:32,45874.73,Scott Lang,3566002020360508,Walmart,5977,15005,EUR,Visa Electron,02/39,214,404,TXN746209,1,3,Online,10.0.0.1,Android,user1718,In-store purchase
2025-06-19 08:24:56,4237.48,Scott Lang,3566002020360508,Home Depot,5704,12002,AUD,Interac,02/39,214,404,TXN127839,1,14,Online,172.16.0.1,Linux,user1718,Subscription payment
2025-10-03 12:29:50,9391.53,Peter Parker,378734493671000,Merchant D,5999,13003,CAD,Maestro,09/34,929,200,TXN974361,1,44,Mobile,172.16.0.1,Android,user5678,Online shopping
2025-04-05 04:16:34,48376.79,Natasha Romanoff,6011000990139424,Amazon,5704,40004,USD,Visa Electron,10/35,921,200,TXN220485,1,20,ATM,210.2.4.8,Windows Phone,user9101,Bill payment
2025-05-21 00:10:55,16950.15,Diana Prince,4012888888881881,Amazon,5599,60006,JPY,Amex,05/30,585,202,TXN388380,1,43,EFT,1.2.4.8,BlackBerry,admin,Subscription payment
2025-02-10 05:42:43,44364.72,Clark Kent,4222200027927082,CVS,5812,40004,JPY,Visa,06/31,927,200,TXN702422,0,4,ATM,208.67.220.220,Linux,guest,Online shopping
2025-01-26 11:44:47,35315.32,Natasha Romanoff,6011000990139424,Walmart,5542,15005,CHF,UnionPay,10/35,921,400,TXN540102,0,46,Online,172.16.0.1,Windows Phone,user9101,Routine transaction
2025-11-29 16:39:48,7695.41,Tony Stark,5555555555555555,Kroger,5999,80008,USD,Interac,08/33,988,404,TXN613838,1,39,POS,192.168.1.1,Chrome OS,user1234,High-value transaction
2025-03-29 14:33:59,44319.92,Natasha Romanoff,6011000990139424,Best Buy,5542,50005,USD,Interac,10/35,921,202,TXN352448,0,19,EFT,1.1.1.1,BlackBerry,user9101,In-store purchase
2025-12-15 02:32:33,31425.05,John Doe,4111111111111111,Walgreens,5812,50005,INR,JCB,12/25,994,200,TXN763637,1,25,Online,1.2.4.8,Linux,user123,Bill payment
2025-05-14 20:46:04,29113.71,Stephen Strange,3566002020360505,Merchant D,5704,50005,CHF,MasterCard,11/36,280,200,TXN273279,1,38,POS,210.2.4.8,Android,user1112,International transaction
2025-02-27 02:27:23,23914.86,Natasha Romanoff,6011000990139424,Merchant A,5977,11001,USD,UnionPay,10/35,921,400,TXN330599,1,43,Online,208.67.222.222,Linux,user9101,Bill payment
2025-11-15 07:33:36,39142.87,Charlie Davis,371449635398431,Best Buy,5812,11001,CNY,Visa,04/29,414,200,TXN370395,0,35,ATM,192.168.1.1,iPhone,user202,Bill payment
2025-07-30 11:40:12,12640.43,Alice Johnson,378282246310005,Walgreens,5813,10001,EUR,Interac,02/27,284,202,TXN142317,0,18,EFT,8.8.4.4,BlackBerry,user789,Bill payment
2025-12-01 02:51:03,36417.54,Carol Danvers,3566002020360506,Home Depot,5549,80008,CHF,Discover,12/37,715,404,TXN682698,0,20,EFT,208.67.220.220,Windows,user1314,ATM withdrawal
2025-09-10 15:35:12,19363.42,Jane Smith,5555555555554444,Merchant B,5722,30003,CNY,JCB,01/26,289,400,TXN673613,0,13,POS,1.2.4.8,Fire OS,user456,Subscription payment
2025-10-19 03:36:39,43988.14,Clark Kent,4222200027927082,Walmart,5813,14004,EUR,Visa,06/31,927,400,TXN630468,1,42,POS,1.1.1.1,Fire OS,guest,Bill payment
2025-01-29 09:37:19,468.28,Stephen Strange,3566002020360505,Target,5541,30003,USD,JCB,11/36,280,202,TXN295657,1,49,POS,208.67.222.222,Android,user1112,Online shopping
2025-02-24 08:35:20,16112.91,Bruce Wayne,5500000000000004,Best Buy,5814,30003,GBP,Interac,07/32,760,200,TXN558810,1,25,EFT,208.67.220.220,Android,testuser,Online shopping
2025-12-09 17:26:58,43368.38,Bruce Wayne,5500000000000004,Lowes,5704,13003,JPY,Diners Club,07/32,760,404,TXN267135,1,30,EFT,8.8.4.4,BlackBerry,testuser,Subscription payment
2025-11-11 17:46:26,39840.34,John Doe,4111111111111111,Merchant E,7011,90009,CNY,Diners Club,12/25,994,400,TXN698333,0,17,EFT,1.2.4.8,Fire OS,user123,High-value transaction
2025-12-12 06:10:48,36909.35,John Doe,4111111111111111,Merchant E,7011,30003,EUR,Amex,12/25,994,404,TXN253531,0,41,Mobile,192.168.1.1,Windows Phone,user123,Suspicious activity
2025-03-19 09:25:22,43913.3,Jane Smith,5555555555554444,Costco,4111,15005,NZD,UnionPay,01/26,289,400,TXN104721,1,1,EFT,192.168.1.1,Windows,user456,Subscription payment
2025-10-19 03:33:03,23869.98,Wanda Maximoff,3566002020360507,Home Depot,5812,11001,CHF,Amex,01/38,724,404,TXN372331,1,50,EFT,1.2.4.8,Fire OS,user1516,Subscription payment
2025-01-04 02:51:36,780.02,Stephen Strange,3566002020360505,Merchant C,5542,100010,NZD,Diners Club,11/36,280,200,TXN130007,1,26,Mobile,172.16.0.1,iPhone,user1112,In-store purchase
2025-02-16 22:40:28,26610.34,Tony Stark,5555555555555555,Walmart,5967,11001,AUD,Interac,08/33,988,200,TXN435281,0,24,Mobile,8.8.8.8,Android,user1234,International transaction
2025-11-11 20:44:28,12241.86,Natasha Romanoff,6011000990139424,CVS,5541,90009,NZD,Amex,10/35,921,400,TXN253181,1,25,Online,210.2.4.8,MacOS,user9101,Subscription payment
2025-02-02 15:03:00,3528.7,Jane Smith,5555555555554444,Kroger,5542,11001,NZD,Visa Electron,01/26,289,400,TXN132018,0,10,ATM,210.2.4.8,Windows Phone,user456,Subscription payment
2025-06-14 08:39:42,29254.5,Charlie Davis,371449635398431,Kroger,7011,50005,AUD,Visa,04/29,414,202,TXN854655,0,27,ATM,210.2.4.8,iPhone,user202,Routine transaction
2025-02-27 03:27:23,25662.6,Bruce Wayne,5500000000000004,Merchant E,5813,60006,CAD,Diners Club,07/32,760,202,TXN749003,0,5,ATM,192.168.1.1,Android,testuser,ATM withdrawal
2025-02-25 02:36:44,36011.18,Bob Brown,6011111111111117,Walmart,5541,11001,CAD,MasterCard,03/28,442,404,TXN625943,0,36,Online,208.67.220.220,iPad,user101,In-store purchase
2025-10-18 00:04:23,22769.75,Peter Parker,378734493671000,Merchant B,5541,10001,EUR,Maestro,09/34,929,200,TXN386016,0,13,Mobile,8.8.8.8,Windows Phone,user5678,Regular purchase
2025-02-09 21:33:43,41418.61,Alice Johnson,378282246310005,Amazon,5814,70007,JPY,Interac,02/27,284,400,TXN301725,1,50,Mobile,8.8.8.8,BlackBerry,user789,Regular purchase
2025-11-17 19:40:36,18379.0,John Doe,4111111111111111,Target,5814,13003,EUR,JCB,12/25,994,202,TXN439213,0,28,Online,1.2.4.8,Android,user123,Online shopping
2025-12-24 10:37:36,21412.93,Charlie Davis,371449635398431,Lowes,5549,13003,NZD,Diners Club,04/29,414,202,TXN651760,1,20,Mobile,1.2.4.8,Fire OS,user202,Bill payment
2025-08-29 13:57:56,36897.58,Diana Prince,4012888888881881,Merchant C,5542,10001,CAD,MasterCard,05/30,585,200,TXN360362,0,5,POS,210.2.4.8,Windows Phone,admin,International transaction
2025-03-02 02:48:50,18690.69,Alice Johnson,378282246310005,Kroger,4111,100010,CAD,Maestro,02/27,284,200,TXN972181,0,22,EFT,208.67.222.222,Windows Phone,user789,Subscription payment
2025-03-01 03:09:37,19179.25,Tony Stark,5555555555555555,Kroger,5977,10001,INR,Amex,08/33,988,202,TXN669819,0,33,Mobile,210.2.4.8,iPad,user1234,Online shopping
2025-11-04 09:09:56,44717.96,Carol Danvers,3566002020360506,Lowes,4111,20002,EUR,Amex,12/37,715,202,TXN862067,1,22,POS,1.2.4.8,Chrome OS,user1314,In-store purchase
2025-09-13 04:05:27,40324.58,Stephen Strange,3566002020360505,Merchant B,5542,30003,AUD,Diners Club,11/36,280,200,TXN392119,1,43,EFT,1.2.4.8,iPhone,user1112,Online shopping
2025-09-27 14:48:46,4389.24,Natasha Romanoff,6011000990139424,Merchant A,5722,80008,CAD,UnionPay,10/35,921,202,TXN365119,1,32,POS,1.1.1.1,Chrome OS,user9101,ATM withdrawal
2025-02-12 04:26:32,23644.89,Bob Brown,6011111111111117,Target,5999,20002,CNY,JCB,03/28,442,400,TXN678749,1,36,ATM,172.16.0.1,Linux,user101,Bill payment
2025-12-11 09:57:08,44029.55,Alice Johnson,378282246310005,CVS,5814,90009,GBP,Amex,02/27,284,200,TXN117304,0,42,Mobile,210.2.4.8,Chrome OS,user789,High-value transaction
2025-03-11 16:34:31,14699.41,Peter Parker,378734493671000,Walmart,5999,10001,CHF,UnionPay,09/34,929,400,TXN927783,0,39,EFT,192.168.1.1,MacOS,user5678,Suspicious activity
2025-02-19 08:16:46,43555.63,Jane Smith,5555555555554444,Walgreens,5999,20002,USD,Interac,01/26,289,400,TXN201249,1,40,Mobile,8.8.8.8,MacOS,user456,Routine transaction
2025-11-06 05:04:09,40349.54,Tony Stark,5555555555555555,Merchant A,5411,60006,CAD,Diners Club,08/33,988,404,TXN253500,0,48,Online,1.2.4.8,Windows Phone,user1234,Routine transaction
2025-12-01 22:04:08,26800.54,Scott Lang,3566002020360508,Merchant E,5999,70007,AUD,UnionPay,02/39,214,200,TXN837046,1,1,EFT,192.168.1.1,Android,user1718,In-store purchase
2025-09-22 02:12:15,14689.91,Scott Lang,3566002020360508,Walmart,5549,10001,AUD,MasterCard,02/39,214,400,TXN616124,0,34,Online,10.0.0.1,BlackBerry,user1718,High-value transaction
2025-03-04 03:07:57,34149.54,Stephen Strange,3566002020360505,Home Depot,5704,50005,INR,UnionPay,11/36,280,400,TXN842598,0,23,ATM,10.0.0.1,Windows,user1112,Routine transaction
2025-05-29 04:38:06,22051.61,Carol Danvers,3566002020360506,Merchant B,5813,20002,JPY,Visa Electron,12/37,715,400,TXN688687,1,13,POS,8.8.4.4,BlackBerry,user1314,Online shopping
2025-01-15 05:01:34,1576.74,Tony Stark,5555555555555555,CVS,5812,70007,AUD,Visa,08/33,988,202,TXN729290,1,48,POS,1.1.1.1,BlackBerry,user1234,Suspicious activity
2025-11-01 19:18:43,22814.08,Carol Danvers,3566002020360506,Walgreens,7011,13003,CNY,UnionPay,12/37,715,404,TXN344457,0,14,EFT,8.8.8.8,Windows,user1314,Suspicious activity
2025-06-07 09:44:36,36106.48,Bob Brown,6011111111111117,Target,5542,80008,GBP,Visa Electron,03/28,442,404,TXN505120,0,36,POS,192.168.1.1,Linux,user101,Subscription payment
2025-07-10 20:07:03,14370.71,Bruce Wayne,5500000000000004,Walmart,5549,70007,CHF,MasterCard,07/32,760,200,TXN891143,0,11,POS,210.2.4.8,iPhone,testuser,High-value transaction
2025-02-10 11:18:24,20132.22,Wanda Maximoff,3566002020360507,Costco,5813,70007,USD,Discover,01/38,724,404,TXN236904,0,3,Online,208.67.220.220,Linux,user1516,High-value transaction
2025-05-30 20:16:43,21301.44,Tony Stark,5555555555555555,Merchant E,5599,40004,EUR,Maestro,08/33,988,200,TXN889334,1,47,POS,210.2.4.8,BlackBerry,user1234,International transaction
2025-01-20 10:15:38,17053.74,Wanda Maximoff,3566002020360507,Merchant E,5999,60006,INR,Amex,01/38,724,200,TXN512333,0,15,EFT,192.168.1.1,Android,user1516,Routine transaction
2025-11-24 19:39:05,20610.79,Tony Stark,5555555555555555,Merchant C,5599,60006,CNY,UnionPay,08/33,988,400,TXN993838,0,38,EFT,192.168.1.1,BlackBerry,user1234,Online shopping
2025-05-29 13:29:47,28319.06,Peter Parker,378734493671000,Home Depot,5977,80008,CHF,Visa Electron,09/34,929,400,TXN448277,0,7,Online,192.168.1.1,MacOS,user5678,ATM withdrawal
2025-09-24 14:28:33,28836.8,Charlie Davis,371449635398431,Home Depot,7011,12002,GBP,Visa Electron,04/29,414,200,TXN654054,0,7,Online,172.16.0.1,Windows,user202,Suspicious activity
2025-09-20 17:36:53,29043.28,Diana Prince,4012888888881881,Merchant A,5999,90009,JPY,UnionPay,05/30,585,400,TXN211937,1,23,Online,172.16.0.1,BlackBerry,admin,In-store purchase
2025-05-09 21:08:04,21576.77,Stephen Strange,3566002020360505,Merchant E,5704,90009,AUD,Maestro,11/36,280,400,TXN358337,1,19,Mobile,210.2.4.8,Linux,user1112,Online shopping
2025-11-04 16:56:50,4953.12,Stephen Strange,3566002020360505,Kroger,5977,100010,CHF,Diners Club,11/36,280,400,TXN943093,1,23,Online,208.67.220.220,iPad,user1112,ATM withdrawal
2025-11-12 05:52:22,37993.52,Jane Smith,5555555555554444,Merchant C,5812,100010,CHF,Maestro,01/26,289,400,TXN396748,1,29,ATM,172.16.0.1,Windows,user456,International transaction
2025-04-27 14:43:05,31403.26,Clark Kent,4222200027927082,Merchant A,5977,70007,NZD,Discover,06/31,927,404,TXN939007,1,1,Mobile,210.2.4.8,Fire OS,guest,Online shopping
2025-03-30 11:42:12,19884.84,Natasha Romanoff,6011000990139424,Amazon,5813,50005,JPY,Visa Electron,10/35,921,200,TXN628546,1,14,Online,172.16.0.1,BlackBerry,user9101,In-store purchase
2025-02-24 09:05:07,9783.04,Peter Parker,378734493671000,CVS,5967,100010,CAD,MasterCard,09/34,929,200,TXN367034,1,37,Online,208.67.222.222,MacOS,user5678,ATM withdrawal
2025-11-06 20:51:45,22189.59,Jane Smith,5555555555554444,Walmart,5704,13003,GBP,JCB,01/26,289,202,TXN281829,1,8,Online,210.2.4.8,iPhone,user456,Suspicious activity
2025-09-06 21:44:09,5462.02,Bob Brown,6011111111111117,Lowes,5813,50005,NZD,Maestro,03/28,442,202,TXN372730,1,47,Online,10.0.0.1,Chrome OS,user101,High-value transaction
2025-04-16 06:48:49,46366.07,Diana Prince,4012888888881881,CVS,5704,11001,AUD,Amex,05/30,585,404,TXN831481,0,17,POS,210.2.4.8,Android,admin,Subscription payment
2025-11-18 13:02:26,31981.86,Carol Danvers,3566002020360506,Merchant E,5411,11001,CNY,Visa Electron,12/37,715,202,TXN563364,0,43,EFT,208.67.222.222,Chrome OS,user1314,Regular purchase
2025-07-27 21:03:01,3794.89,Carol Danvers,3566002020360506,Home Depot,5411,11001,CHF,JCB,12/37,715,200,TXN700956,1,9,EFT,172.16.0.1,iPad,user1314,ATM withdrawal
2025-06-26 23:02:39,18954.05,Bob Brown,6011111111111117,Best Buy,5814,11001,USD,Amex,03/28,442,200,TXN293121,1,37,Mobile,210.2.4.8,BlackBerry,user101,Regular purchase
2025-05-11 13:34:48,41714.67,John Doe,4111111111111111,Costco,5977,100010,GBP,JCB,12/25,994,200,TXN453971,1,40,Online,208.67.220.220,Windows,user123,Routine transaction
2025-10-01 08:31:27,14291.41,Bruce Wayne,5500000000000004,Merchant B,5812,90009,CHF,Diners Club,07/32,760,404,TXN803924,0,39,Mobile,1.2.4.8,Linux,testuser,High-value transaction
2025-09-08 12:57:11,18803.37,Diana Prince,4012888888881881,Merchant B,7011,10001,AUD,Interac,05/30,585,202,TXN104765,1,3,ATM,10.0.0.1,BlackBerry,admin,Routine transaction
2025-10-04 09:53:51,17853.6,Clark Kent,4222200027927082,Walgreens,5541,70007,JPY,Visa Electron,06/31,927,202,TXN326691,0,31,EFT,8.8.4.4,Windows Phone,guest,In-store purchase
2025-05-28 20:47:37,49137.02,Scott Lang,3566002020360508,Lowes,5967,14004,USD,JCB,02/39,214,202,TXN290467,1,15,POS,208.67.220.220,Linux,user1718,Subscription payment
2025-08-06 09:00:03,32308.35,Carol Danvers,3566002020360506,Home Depot,5812,90009,CNY,JCB,12/37,715,202,TXN295534,0,29,Online,208.67.222.222,iPad,user1314,Online shopping
2025-05-11 01:51:06,15654.18,Stephen Strange,3566002020360505,Walmart,5542,70007,CAD,MasterCard,11/36,280,200,TXN507702,0,4,POS,10.0.0.1,Windows Phone,user1112,In-store purchase
2025-07-18 20:00:26,24307.85,Natasha Romanoff,6011000990139424,Target,5812,80008,INR,Interac,10/35,921,202,TXN683040,1,9,POS,10.0.0.1,iPhone,user9101,Suspicious activity
2025-03-08 05:03:42,15789.83,Clark Kent,4222200027927082,CVS,5967,90009,GBP,Discover,06/31,927,400,TXN161157,0,17,Online,172.16.0.1,iPad,guest,Online shopping
2025-07-02 13:31:03,12522.85,Bob Brown,6011111111111117,CVS,5542,60006,USD,JCB,03/28,442,400,TXN262416,0,8,Online,208.67.220.220,Android,user101,Regular purchase
2025-04-01 21:52:03,25304.09,Tony Stark,5555555555555555,Costco,5977,11001,NZD,Amex,08/33,988,200,TXN705398,0,6,POS,1.1.1.1,iPad,user1234,Bill payment
2025-10-11 13:16:06,40361.24,Natasha Romanoff,6011000990139424,Home Depot,5541,14004,USD,Interac,10/35,921,404,TXN686608,0,48,Online,8.8.8.8,Windows,user9101,Bill payment
2025-08-19 08:19:23,33203.0,Bob Brown,6011111111111117,CVS,4111,15005,CAD,Diners Club,03/28,442,200,TXN217652,0,33,Mobile,10.0.0.1,Windows,user101,Routine transaction
2025-05-24 14:16:27,11671.43,Diana Prince,4012888888881881,Target,5814,30003,CHF,UnionPay,05/30,585,202,TXN148367,0,10,ATM,208.67.222.222,iPhone,admin,Bill payment
2025-03-31 07:58:53,11357.08,Tony Stark,5555555555555555,Merchant B,5999,20002,NZD,Maestro,08/33,988,404,TXN256194,0,50,Online,210.2.4.8,Chrome OS,user1234,International transaction
2025-08-08 12:36:18,11187.29,Jane Smith,5555555555554444,Walgreens,5411,30003,NZD,Diners Club,01/26,289,400,TXN905948,1,10,Online,208.67.222.222,MacOS,user456,Regular purchase
2025-05-26 18:30:04,44252.64,Bob Brown,6011111111111117,Amazon,5549,20002,CAD,Interac,03/28,442,400,TXN549727,1,30,Mobile,1.1.1.1,Windows Phone,user101,Regular purchase
2025-01-23 21:07:18,27699.85,Charlie Davis,371449635398431,Merchant A,5549,100010,CHF,Interac,04/29,414,202,TXN283670,0,35,Online,1.1.1.1,Windows Phone,user202,Suspicious activity
2025-11-01 18:30:40,1995.8,Tony Stark,5555555555555555,Best Buy,5549,20002,GBP,Discover,08/33,988,202,TXN226929,0,5,POS,172.16.0.1,Linux,user1234,High-value transaction
2025-11-25 13:59:27,47442.12,Peter Parker,378734493671000,Merchant D,5999,80008,CNY,Interac,09/34,929,400,TXN177527,1,31,EFT,208.67.220.220,Chrome OS,user5678,Online shopping
2025-10-24 02:07:21,16356.53,Carol Danvers,3566002020360506,Merchant C,5813,60006,GBP,Diners Club,12/37,715,202,TXN442399,1,40,EFT,1.2.4.8,Fire OS,user1314,Routine transaction
2025-10-28 15:51:17,6804.93,Charlie Davis,371449635398431,Kroger,5812,50005,NZD,Interac,04/29,414,400,TXN472587,1,1,EFT,8.8.4.4,Windows,user202,Suspicious activity
2025-05-08 23:21:21,7519.44,Stephen Strange,3566002020360505,CVS,5542,12002,GBP,MasterCard,11/36,280,404,TXN249791,0,45,POS,192.168.1.1,iPad,user1112,Subscription payment
2025-12-16 22:39:30,23848.18,Tony Stark,5555555555555555,Merchant C,5812,10001,NZD,Interac,08/33,988,200,TXN303082,1,47,EFT,172.16.0.1,Chrome OS,user1234,International transaction
2025-07-18 15:56:01,40986.56,Jane Smith,5555555555554444,CVS,5977,70007,CAD,Visa Electron,01/26,289,400,TXN734503,1,17,Online,208.67.222.222,iPhone,user456,Subscription payment
2025-04-07 01:16:45,18055.06,Jane Smith,5555555555554444,Amazon,5541,40004,AUD,UnionPay,01/26,289,400,TXN613551,1,15,ATM,208.67.222.222,Windows,user456,International transaction
2025-12-12 13:29:52,293.94,John Doe,4111111111111111,Merchant B,5599,12002,JPY,Interac,12/25,994,202,TXN353397,1,20,Online,1.1.1.1,Fire OS,user123,Regular purchase
2025-06-13 06:39:45,15785.32,John Doe,4111111111111111,Merchant C,4111,10001,NZD,JCB,12/25,994,400,TXN367469,0,25,Mobile,208.67.220.220,Linux,user123,Routine transaction
2025-05-26 00:20:58,39483.07,John Doe,4111111111111111,Home Depot,5599,11001,JPY,Diners Club,12/25,994,404,TXN249328,1,45,EFT,210.2.4.8,iPhone,user123,Regular purchase
2025-09-06 14:57:43,22369.61,Stephen Strange,3566002020360505,Home Depot,5542,60006,CAD,JCB,11/36,280,200,TXN341312,0,30,ATM,1.1.1.1,Fire OS,user1112,In-store purchase
2025-07-31 08:19:57,27040.41,Bruce Wayne,5500000000000004,Merchant A,5599,12002,CAD,UnionPay,07/32,760,202,TXN721201,1,27,POS,210.2.4.8,MacOS,testuser,Regular purchase
2025-06-17 20:14:16,33442.17,Bob Brown,6011111111111117,Walgreens,5999,80008,NZD,UnionPay,03/28,442,400,TXN405258,0,26,Mobile,208.67.222.222,Android,user101,Routine transaction
2025-04-10 11:08:18,8657.98,Clark Kent,4222200027927082,Merchant D,5704,90009,JPY,UnionPay,06/31,927,404,TXN666655,1,4,Mobile,8.8.4.4,Windows,guest,Regular purchase
2025-05-20 14:47:59,30374.92,Carol Danvers,3566002020360506,Walmart,5977,20002,NZD,MasterCard,12/37,715,400,TXN577362,1,20,Mobile,1.2.4.8,Windows Phone,user1314,Regular purchase
2025-08-22 08:18:17,33905.62,Stephen Strange,3566002020360505,CVS,5813,10001,AUD,UnionPay,11/36,280,200,TXN608937,1,23,POS,210.2.4.8,iPhone,user1112,In-store purchase
2025-05-08 15:06:26,15091.52,Natasha Romanoff,6011000990139424,Walmart,5999,30003,CAD,Diners Club,10/35,921,202,TXN769323,0,29,Mobile,210.2.4.8,BlackBerry,user9101,Routine transaction
2025-01-01 10:20:42,12480.31,Diana Prince,4012888888881881,Merchant E,5813,60006,EUR,Visa Electron,05/30,585,404,TXN772214,1,48,Online,8.8.4.4,Android,admin,Suspicious activity
2025-09-21 12:39:18,44016.84,Wanda Maximoff,3566002020360507,Home Depot,5814,30003,AUD,Interac,01/38,724,400,TXN782053,0,40,Mobile,208.67.222.222,Chrome OS,user1516,High-value transaction
2025-10-11 01:29:26,28862.91,Clark Kent,4222200027927082,Kroger,4111,90009,AUD,Maestro,06/31,927,404,TXN311178,1,36,EFT,1.2.4.8,Windows Phone,guest,High-value transaction
2025-03-03 23:38:19,20653.69,Wanda Maximoff,3566002020360507,Merchant A,5704,10001,INR,Amex,01/38,724,404,TXN734847,0,35,ATM,1.2.4.8,Windows Phone,user1516,Online shopping
2025-08-24 05:48:30,2442.69,Clark Kent,4222200027927082,Kroger,5704,13003,GBP,JCB,06/31,927,400,TXN312485,1,17,EFT,172.16.0.1,MacOS,guest,International transaction
2025-02-20 13:56:14,16517.79,Carol Danvers,3566002020360506,Merchant C,5999,14004,NZD,Visa Electron,12/37,715,202,TXN833630,1,25,Online,208.67.222.222,Linux,user1314,High-value transaction
2025-04-22 15:55:26,16767.11,John Doe,4111111111111111,Merchant B,7011,13003,CAD,JCB,12/25,994,400,TXN745372,0,13,Mobile,1.2.4.8,Windows,user123,ATM withdrawal
2025-05-12 10:35:59,4959.24,Bruce Wayne,5500000000000004,Costco,5599,50005,INR,Interac,07/32,760,200,TXN465703,1,34,EFT,1.1.1.1,Chrome OS,testuser,Bill payment
2025-10-25 07:53:47,18665.81,Clark Kent,4222200027927082,CVS,5814,10001,INR,Interac,06/31,927,404,TXN200182,0,47,ATM,208.67.222.222,Chrome OS,guest,Online shopping
2025-07-13 11:41:45,2817.36,Bob Brown,6011111111111117,Kroger,5813,70007,USD,MasterCard,03/28,442,202,TXN911646,1,2,Mobile,208.67.220.220,MacOS,user101,High-value transaction
2025-04-11 02:57:59,29205.53,Scott Lang,3566002020360508,CVS,5541,100010,CNY,Visa Electron,02/39,214,200,TXN207789,1,48,Mobile,210.2.4.8,BlackBerry,user1718,International transaction
2025-06-24 14:27:49,3124.9,Scott Lang,3566002020360508,Merchant B,5411,13003,AUD,JCB,02/39,214,404,TXN678243,0,30,ATM,8.8.8.8,iPad,user1718,Routine transaction
